Colombi,Sogamoso,5.7205556,-72.9297256,2419
Colombi,Buga,3.9022222,-76.3027802,722
Colombi,Tunja,5.5352778,-73.367775,2717
Colombi,Giron,7.0708333,-73.1730576,712
Colombi,Malambo,10.8588889,-74.773056,5
Colombi,Magangue,9.2413889,-74.753334,18
Colombi,Facatativa,4.8166667,-74.3666687,2816
Colombi,Riohacha,11.5444444,-72.9072189,5
Colombi,Duitama,5.8269444,-73.0202789,2501
Colombi,Zipaquira,5.0283333,-74.0058365,2656
Colombi,Fusagasuga,4.3438889,-74.367775,1745
Colombi,Cienaga,11.0094444,-74.2541656,12
Colombi,Tumaco,1.7986111,-78.8155594,1
Colombi,Apartado,7.8855556,-76.6347198,57
Colombi,Piedecuesta,6.9894444,-73.0536118,1080
Colombi,Ocana,8.2363889,-73.3577805,1272
Colombi,La Dorada,5.4522222,-74.6691666,152
Colombi,Ipiales,0.8302778,-77.6444473,2954
Colombi,Quibdo,5.6947222,-76.6611099,67
Colombi,Aguachica,8.3125,-73.6269455,151
Colombi,Yumbo,3.585,-76.4958344,991
Colombi,Arauca,7.0902778,-70.7616653,119
Colombi,Sabanalarga,10.6377778,-74.9227753,88
Colombi,Chinchina,4.9825,-75.6036148,1488
Colombi,Caldas,6.09,-75.6374969,1929
Colombi,Villa del Rosario,7.8338889,-72.4741669,381
Colombi,Chia,4.8666667,-74.0666656,2325
Colombi,Rionegro,6.1552778,-75.3888855,2058
Colombi,Calarca,4.5325,-75.6436081,1459
Colombi,Yopal,5.3394444,-72.394165,426
Colombi,Sahagun,8.9494444,-75.4477768,72
Colombi,Fundacion,10.5213889,-74.1866684,55
Colombi,Los Patios,7.8383333,-72.5133362,385
Colombi,San Andres,12.5847222,-81.7005539,-9999
Colombi,Caucasia,7.9869444,-75.1972198,65
Colombi,Santa Rosa de Cabal,4.8680556,-75.6213913,1827
Colombi,Espinal,4.1527778,-74.8886108,329
Colombi,Turbaco,10.3294444,-75.4083328,129
Colombi,Cerete,8.8855556,-75.796669,15
Colombi,El Banco,9.0047222,-73.9780579,21
Colombi,Funza,4.7166667,-74.2166672,2276
Colombi,Pitalito,1.8675,-76.0563889,1319
Colombi,Puerto Tejada,3.2336111,-76.4194412,847
Colombi,Pamplona,7.3780556,-72.6524963,2516
Colombi,Agustin Codazzi,10.0358333,-73.2388916,183
Colombi,Turbo,8.0980556,-76.7316666,7
Colombi,Madrid,4.7344444,-74.2683334,2400
Colombi,Arjona,10.2544444,-75.3438873,58
Colombi,La Estrella,6.1605556,-75.6469421,1887
Colombi,Copacabana,6.3488889,-75.5130539,1498
Colombi,Plato,9.7919444,-74.7872238,18
Colombi,Chigorodo,7.6769444,-76.6863861,109
Colombi,El Carmen de Bolivar,9.7222222,-75.1330566,154
Colombi,Florida,3.3275,-76.2386093,894
Colombi,Chiquinquira,5.6188889,-73.8199997,2713
Colombi,Jamundi,3.2638889,-76.5444412,890
Colombi,Pradera,3.4211111,-76.2447205,912
Colombi,Baranoa,10.7997222,-74.918335,124
Colombi,Sevilla,4.2688889,-75.9361115,1394
Colombi,Santander de Quilichao,3.0130556,-76.4866638,1061
Colombi,El Bagre,7.5941667,-74.8119431,51
Colombi,Acacias,3.9875,-73.7566681,579
Colombi,Lorica,9.2316667,-75.819725,7
Colombi,Segovia,7.0833333,-74.7036133,638
Colombi,Corozal,9.3177778,-75.2958298,154
Colombi,El Cerrito,3.6880556,-76.3166656,851
Colombi,Planeta Rica,8.4147222,-75.5883331,113
Comoros,Moroni,-11.7041667,43.2402763,35
Comoros,Moutsamoudou,-12.1627778,44.396389,-9999
Comoros,Fomboni,-12.28,43.7425003,8
Comoros,Domoni,-12.2569444,44.5319443,1
Comoros,Sima,-12.1955556,44.2766685,50
Comoros,Ouani,-12.1322222,44.4258347,71
Comoros,Mirontsi,-12.1566667,44.4080544,-9999
Comoros,Koni-Djodjo,-12.2297222,44.4816666,633
Comoros,Moya,-12.3066667,44.4377785,83
Comoros,Mbeni,-11.5013889,43.3774986,292
Comoros,Mitsamiouli,-11.3847222,43.2844429,48
Comoros,Barakani,-12.1355556,44.4316673,99
Comoros,Chandra,-12.195,44.4647217,587
Comoros,Ouella,-11.6536111,43.2805557,459
Comoros,Mramani,-12.3463889,44.5286102,131
Comoros,Mremani,-12.3083333,44.4986115,584
Comoros,Koki,-12.1713889,44.4416656,517
Comoros,Mvouni,-11.7161111,43.2647209,274
Comoros,Tsidje,-11.6980556,43.2619438,192
Comoros,Foumbouni,-11.8616667,43.4841652,-9999
Comoros,Dembeni,-11.8736111,43.3977776,283
Comoros,Ntsoudjini,-11.6597222,43.2613907,139
Comoros,Kangani,-12.3116667,44.4747238,344
Comoros,Lingoni,-12.2558333,44.418335,359
Comoros,Ntsaoueni,-11.4658333,43.2627792,26
Comoros,Nioumachoua,-12.3613889,43.7152786,-9999
Comoros,Koni-Ngani,-12.2158333,44.4799995,620
Comoros,Itsandra,-11.6711111,43.2547226,26
Comoros,Mjimandra,-12.1916667,44.3702774,291
Comoros,Djoyezi,-12.2975,43.7733345,1
Comoros,Daji,-12.3258333,44.4886093,264
Comoros,Vouani,-12.2441667,44.3744431,-9999
Comoros,Hajoho,-12.1175,44.4883347,103
Comoros,Boungoueni,-12.2055556,44.2994461,264
Comoros,Ouanani,-12.3375,43.7975006,150
Comoros,Chironkamba,-12.1911111,44.3525009,39
Comoros,Chezani,-11.4280556,43.3875008,220
Comoros,Singani,-11.8455556,43.309166,149
Comoros,Magnassini-Nindri,-12.2780556,44.4158325,57
Comoros,Kyo,-12.3322222,44.519165,264
Comoros,Kavani,-12.1919444,44.2694435,12
Comoros,Ongoni,-12.1702778,44.5069427,19
Comoros,Bimbini,-12.1883333,44.2355537,1
Comoros,Mohoro,-11.8258333,43.4461098,296
Comoros,Hantsindzi,-11.4291667,43.4022217,11
Comoros,Ouhozi,-11.405,43.2822227,117
Comoros,Paje,-12.1697222,44.3880539,-9999
Comoros,Ouzini,-12.2672222,44.4797211,874
Comoros,Vanadjou,-11.6075,43.2761116,338
Comoros,Bandajou,-12.1916667,44.2869453,123
Comoros,Douniani,-11.4211111,43.288887,297
Comoros,Dziani,-12.1833333,44.4833336,569
Comoros,Oussivo,-11.585,43.2672234,197
Comoros,Harembo,-12.1436111,44.498333,163
Comoros,Selea,-11.7844444,43.2608337,39
Comoros,Salimani,-11.8080556,43.2591667,23
Comoros,Vanambouani,-11.6113889,43.2530556,76
Comoros,Mandza,-11.4180556,43.2952766,389
Comoros,Patsi,-12.1555556,44.4372215,270
Comoros,Mjamaoue,-12.1936111,44.3100014,284
Comoros,Chindini,-11.9208333,43.4811096,37
Comoros,Heroumbili,-11.5438889,43.3797226,274
Comoros,Ouroveni,-11.9097222,43.4886093,35
Comoros,Marahare,-12.2308333,44.3133316,92
Comoros,Mtakoudja,-12.2611111,43.7036095,39
Comoros,Koua,-11.4208333,43.2763901,196
Comoros,Mavingouni,-11.7163889,43.2524986,180
Comoros,Itsandzeni,-11.4727778,43.3844452,151
Comoros,Bambadjani,-11.4786111,43.377224,341
Comoros,Madjeoueni,-11.8216667,43.2780571,121
Comoros,Ivouani,-11.3875,43.3863907,6
Comoros,Bahani,-11.6397222,43.2841682,597
Comoros,Ziroudani,-12.3325,43.7775002,170
Comoros,Antsahe,-12.3563889,44.5224991,166
Comoros,Mtsamdou,-11.6069444,43.3805542,112
Comoros,Hoani,-12.2508333,43.6747208,19
Comoros,Assimpao,-12.2330556,44.3197212,129
Comoros,Bouni,-11.4869444,43.3883324,127
Comoros,Chitrouni,-12.1858333,44.335556,39
Comoros,Nioumamilima,-11.8511111,43.4372215,600
Comoros,Limbi,-12.2394444,44.5052795,423
Comoros,Mnoungou,-11.5177778,43.3738899,466
Comoros,Zivandani,-11.6458333,43.2658348,158
Comoros,Mdjoyezi,-11.8330556,43.3066673,312
Comoros,Vassy,-12.2319444,44.3424988,192
Comoros,Panda,-11.8705556,43.3833351,-9999
Comoros,Milembeni,-12.1980556,44.2638893,1
Comoros,Mirongani,-12.1905556,44.2524986,1
Comoros,Kangani,-12.3427778,43.8199997,133
Comoros,Miringoni,-12.2966667,43.6352768,20
Comoros,Chomoni,-11.6430556,43.3858337,1
Comoros,Milembeni,-11.6616667,43.2663879,139
Comoros,Hetsa,-11.8447222,43.315834,149
Comoros,Hamavouna,-12.3730556,43.8383331,14
Comoros,Oungoni,-11.7544444,43.4361115,97
Comoros,Bibavou,-11.5725,43.2772217,172
Comoros,Milevani,-11.5513889,43.2902794,223
Comoros,Dima,-11.8863889,43.4108315,264
Comoros,Batsa,-11.6283333,43.2599983,168
Comoros,Kove,-11.8758333,43.4722214,356
Costa Rica,San Jose,9.9333333,-84.0833359,1147
Costa Rica,Puerto Limon,10,-83.0333328,2
Costa Rica,San Francisco,9.9833333,-84.1333313,1046
Costa Rica,Alajuela,10.0166667,-84.2166672,928
Costa Rica,Liberia,10.6333333,-85.4333344,176
Costa Rica,Paraiso,9.8333333,-83.8666687,1319
Costa Rica,Puntarenas,9.9762473,-84.838356,1
Costa Rica,San Isidro,9.3833333,-83.6999969,752
Costa Rica,Curridabat,9.9166667,-84.0333328,1229
Costa Rica,San Vicente,9.9666667,-84.0500031,1201
Costa Rica,San Vicente de Moravia,9.9616439,-84.0487976,1227
Costa Rica,San Jose,10.9666667,-85.1333313,42
Costa Rica,Purral,9.95,-84.0333328,1292
Costa Rica,Turrialba,9.9,-83.6833344,639
Costa Rica,San Miguel,9.8833333,-84.0666656,1180
Costa Rica,San Pedro,9.9333333,-84.0500031,1229
Costa Rica,San Rafael Abajo,9.8333333,-84.2833328,675
Costa Rica,Quesada,10.3333333,-84.4333344,616
Costa Rica,Ipis,9.9666667,-84.0166702,1318
Costa Rica,Cartago,9.8666667,-83.9166641,1489
Costa Rica,Chacarita,9.9833333,-84.7833328,5
Costa Rica,San Juan,9.9666667,-84.0833359,1099
Costa Rica,Mercedes,10.0166667,-84.1333313,1152
Costa Rica,Guadalupe,9.946111,-84.0527878,1184
Costa Rica,Aserri,9.8666667,-84.0999985,1331
Costa Rica,San Rafael,9.9333333,-84.1333313,1059
Costa Rica,San Felipe,9.9,-84.0999985,1144
Costa Rica,Patarra,9.8833333,-84.0333328,1271
Costa Rica,Tejar,9.75,-84.2333298,999
Costa Rica,Heredia,10,-84.1166687,1155
Costa Rica,San Pablo,10,-84.0833359,1236
Costa Rica,Calle Blancos,9.95,-84.0666656,1155
Costa Rica,Canas,10.4333333,-85.0999985,64
Costa Rica,Guapiles,10.2166667,-83.7833328,248
Costa Rica,Siquirres,10.1,-83.5166702,120
Costa Rica,San Rafael,10.0666667,-84.4666672,1021
Costa Rica,San Diego,9.9,-84,1290
Costa Rica,Colima,9.95,-84.0833359,1138
Costa Rica,Esparza,9.9833333,-84.6666641,145
Costa Rica,San Juan de Dios,9.8833333,-84.0833359,1176
Costa Rica,Nicoya,10.15,-85.4499969,125
Costa Rica,San Rafael Arriba,9.8833333,-84.0833359,1176
Costa Rica,Desamparados,9.95,-84.5,377
Costa Rica,Concepcion,9.9333333,-84,1395
Costa Rica,Alajuelita,9.9,-84.0999985,1144
Costa Rica,Sabanilla,9.95,-84.0333328,1292
Costa Rica,Granadilla,9.9333333,-84.0166702,1294
Costa Rica,Santa Cruz,10.2666667,-85.5833359,57
Costa Rica,San Josecito,10.0166667,-84.0999985,1303
Costa Rica,Escazu,9.9166667,-84.1333313,1110
Costa Rica,Naranjo,10.1,-84.3833313,1000
Costa Rica,Buenos Aires,9.1666667,-83.3333359,383
Costa Rica,San Antonio,9.9833333,-84.1833344,920
Costa Rica,San Ramon,10.0833333,-84.4666672,1021
Costa Rica,Tres Rios,9.9,-83.9833298,1422
Costa Rica,Daniel Flores,9.3333333,-83.6666641,646
Costa Rica,Rio Segundo,10.2333333,-84.3000031,1435
Costa Rica,Colon,9.9149129,-84.2417068,796
Costa Rica,San Rafael,10.0166667,-84.0999985,1303
Costa Rica,Santiago,9.85,-84.3166656,1085
Costa Rica,Santa Ana,9.9333333,-84.1833344,916
Costa Rica,Quepos,9.45,-84.1500015,25
Costa Rica,San Juan,10.1,-84.3166656,1012
Costa Rica,Tilaran,10.4666667,-84.9666672,526
Costa Rica,Corredor,8.6333333,-82.9499969,66
Costa Rica,Guacimo,10.2166667,-83.6833344,91
Costa Rica,Atenas,9.9833333,-84.3833313,677
Costa Rica,Cot,9.9,-83.8666687,1842
Costa Rica,Golfito,8.65,-83.1500015,279
Costa Rica,Llorente,10,-84.1500015,1099
Costa Rica,Miramar,10.1,-84.7333298,342
Costa Rica,Orotina,9.9,-84.5333328,161
Costa Rica,Santo Domingo,10.0666667,-84.1500015,1399
Costa Rica,Salitrillos,9.85,-84.0999985,1450
Costa Rica,Mercedes,9.2666667,-83.5833359,598
Costa Rica,Pocora,10.1833333,-83.5999985,62
Costa Rica,Juntas,10.2833333,-84.9499969,208
Costa Rica,Batan,10.0833333,-83.3333359,35
Costa Rica,Canoas,8.5333333,-82.8333359,107
Costa Rica,La Asuncion,9.9833333,-84.1666641,953
Costa Rica,Orosi,9.8,-83.8499985,1105
Costa Rica,La Cruz,11.0666667,-85.6333313,222
Costa Rica,Carrillos,10.0333333,-84.2666702,850
Costa Rica,San Marcos,9.6666667,-84.0333328,1536
Costa Rica,Upala,10.9,-85.0333328,52
Costa Rica,Bagaces,10.5333333,-85.25,84
Costa Rica,Jaco,9.6166667,-84.6333313,12
Costa Rica,Tobosi,9.8333333,-83.9833298,1580
Costa Rica,San Vito,8.8333333,-82.9666672,993
Costa Rica,Ciudad Cortes,8.9666667,-83.5333328,33
Costa Rica,Parrita,9.5166667,-84.3166656,7
Costa Rica,Zarcero,10.1833333,-84.4000015,1672
Costa Rica,Los Chiles,11.0333333,-84.7166672,31
Costa Rica,Sardinal,10.5166667,-85.6500015,59
Costa Rica,San Ignacio,9.8,-84.1666641,1134
Costa Rica,Fortuna,10.4833333,-84.6500015,270
Costa Rica,Pocosol,10.3666667,-84.6166687,485
Costa Rica,Salitral,9.9166667,-84.1833344,958
Costa Rica,Belen,10.4,-85.5999985,43
Croatia,Zagreb - Centar,45.8131276,15.9775333,110
Croatia,Zagreb,45.8,16,131
Croatia,Split,43.5089078,16.4391518,20
Croatia,Rijeka,45.3430556,14.4091663,126
Croatia,Osijek,45.5511111,18.6938896,102
Croatia,Zadar,44.1197222,15.2422218,39
Croatia,Slavonski Brod,45.1602778,18.0155563,83
Croatia,Pula,44.8683333,13.8480558,19
Croatia,Sesvete,45.8311111,16.1163883,146
Croatia,Karlovac,45.4872222,15.5477781,102
Croatia,Varazdin,46.3044444,16.3377781,154
Croatia,Sibenik,43.7272222,15.9058332,96
Croatia,Sisak,45.4661111,16.378334,116
Croatia,Velika Gorica,45.7125,16.0755558,114
Croatia,Vinkovci,45.2883333,18.8047218,87
Croatia,Vukovar,45.3433333,18.9997215,103
Croatia,Dubrovnik,42.6480701,18.092165,51
Croatia,Bjelovar,45.8986111,16.8488884,111
Croatia,Koprivnica,46.1627778,16.8274994,118
Croatia,Pozega,45.3402778,17.6852779,154
Croatia,Zapresic,45.8563889,15.8077774,128
Croatia,Solin,43.55,16.5,75
Croatia,Cakovec,46.3844444,16.4338894,168
Croatia,Virovitica,45.8319444,17.3838882,117
Croatia,Samobor,45.8030556,15.7180557,138
Croatia,Kutina,45.475,16.7819443,123
Croatia,Metkovic,43.0541667,17.6483326,10
Croatia,Petrinja,45.4375,16.2900009,133
Croatia,Zupanja,45.0775,18.6975002,79
Croatia,Rovinj,45.08,13.6400003,17
Croatia,Makarska,43.2969444,17.0177784,133
Croatia,Nova Gradiska,45.255,17.3830547,130
Croatia,Krizevci,46.0219444,16.5424995,138
Croatia,Sinj,43.7036111,16.6394444,320
Croatia,Knin,44.0438889,16.2000008,221
Croatia,Slatina,45.7033333,17.7027779,107
Croatia,Trogir,43.5125,16.251667,52
Croatia,Porec,45.2258333,13.5938892,17
Croatia,Daruvar,45.5905556,17.2250004,191
Croatia,Cepin,45.5236111,18.5633335,106
Croatia,Ogulin,45.2661111,15.228611,326
Croatia,Beli Manastir,45.77,18.603611,101
Croatia,Nasice,45.4886111,18.0877781,150
Croatia,Valpovo,45.6608333,18.4186115,87
Croatia,Labin,45.095,14.1197224,234
Croatia,Opatija,45.3391667,14.3083334,1
Croatia,Umag,45.4313889,13.5238886,-9999
Croatia,Podstrana,43.4833333,16.583334,389
Croatia,Novska,45.3405556,16.976944,150
Croatia,Belisce,45.6802778,18.4058342,93
Croatia,Visnjevac,45.5686111,18.6138897,99
Croatia,Crikvenica,45.1772222,14.6927776,129
Croatia,Tenja,45.4980556,18.7472229,103
Croatia,Ivankovo,45.2886111,18.6838894,76
Croatia,Omis,43.4447222,16.688612,65
Croatia,Vodice,43.7608333,15.7827778,24
Croatia,Gospic,44.5461111,15.3747225,561
Croatia,Ilok,45.2222222,19.3769436,136
Croatia,Otok,45.1466667,18.8838882,86
Croatia,Stobrec,43.5025,16.5222225,1
Croatia,Pitomaca,45.9505556,17.2294445,108
Croatia,Senj,44.9894444,14.9058332,70
Croatia,Ivanec,46.2230556,16.1200008,233
Croatia,Jastrebarsko,45.6683333,15.6486111,150
Croatia,Darda,45.6280556,18.6997223,97
Croatia,Borovo,45.3763889,18.9669437,92
Croatia,Biograd na Moru,43.9433333,15.4519444,30
Croatia,Gunja,44.88,18.8533325,82
Croatia,Pazin,45.2402778,13.9366665,278
Croatia,Malarm,45.7575794,15.9771624,116
Croatia,Vrbovec,45.8833333,16.4216671,116
Croatia,Pakrac,45.4363889,17.1888885,184
Croatia,Krapina,46.1608333,15.8788891,241
Croatia,Dalj,45.49,18.9847221,73
Croatia,Bosnjaci,45.0502778,18.7555561,76
Croatia,Delnice,45.4008333,14.7997227,700
Croatia,Nedelisce,46.3758333,16.3875008,172
Croatia,Josipovac,45.5827778,18.5813885,104
Croatia,Otocac,44.8694444,15.2375002,470
Croatia,Imotski,43.4466667,17.2166672,377
Croatia,Popovaca,44.6391667,15.1791668,588
Croatia,Prelog,46.335,16.6155548,152
Croatia,Orahovica,45.54,17.8847218,195
Croatia,Garesnica,45.5744444,16.9413891,121
Croatia,Cerna,45.1819444,18.6894436,76
Croatia,Trnovec,46.3858333,16.311945,180
Croatia,Lepoglava,46.2105556,16.0355549,234
Croatia,Bibinje,44.0666667,15.3000002,123
Croatia,Preko,44.0811111,15.1875,1
Croatia,Privlaka,45.1947222,18.8374996,82
Croatia,Podvinje,45.1902778,18.0269451,94
Croatia,Pleternica,45.2886111,17.8063889,136
Croatia,Sracinec,46.3294444,16.2788887,141
Croatia,Virje,46.0672222,16.9899998,126
Croatia,Hvar,43.1725,16.4427776,66
Croatia,Blato,42.7625,17.4822216,185
Croatia,Nustar,45.3325,18.8413887,97
Croatia,Matulji,45.3616667,14.3249998,196
Croatia,Bedekovcina,46.0411111,15.9963884,165
Croatia,Ludbreg,46.2519444,16.6147213,127
Cuba,Havana,23.1319444,-82.3641663,5
Cuba,Santiago de Cuba,20.0247222,-75.8219452,33
Cuba,Camaguey,21.3808333,-77.9169464,91
Cuba,Holguin,20.8872222,-76.2630539,135
Cuba,Guantanamo,20.1444444,-75.2091675,46
Cuba,Santa Clara,22.4,-79.9666672,131
Cuba,Las Tunas,20.9616667,-76.9511108,88
Cuba,Bayamo,20.3791667,-76.6433334,53
Cuba,Pinar del Rio,22.4175,-83.6980591,44
Cuba,Cienfuegos,22.1461111,-80.4355545,22
Cuba,Matanzas,23.0411111,-81.5774994,4
Cuba,Ciego de Avila,21.84,-78.7619476,43
Cuba,Manzanillo,20.3433333,-77.1166687,16
Cuba,Sancti Spiritus,21.9297222,-79.4424973,55
Cuba,Palma Soriano,20.2172222,-75.9988861,133
Cuba,Cardenas,23.0375,-81.2047195,2
Cuba,Moa,20.6569444,-74.9402771,10
Cuba,Puerto Padre,21.195,-76.6027756,4
Cuba,Contramaestre,20.2977778,-76.2413864,100
Cuba,Guira de Melena,22.7905556,-82.5052795,14
Cuba,Consolacion del Sur,22.5047222,-83.5136108,64
Cuba,Guines,22.8361111,-82.0280533,60
Cuba,Artemisa,22.8130556,-82.7619476,44
Cuba,San Luis,20.1875,-75.8508301,178
Cuba,Moron,22.1094444,-78.6275024,7
Cuba,Colon,22.7191667,-80.9058304,55
Cuba,Florida,21.5247222,-78.2258301,62
Cuba,Sagua la Grande,22.8066667,-80.0755539,11
Cuba,Trinidad,21.8019444,-79.984169,93
Cuba,San Cristobal,22.7141667,-83.0480576,41
Cuba,Placetas,22.3119444,-79.6533356,197
Cuba,San Jose de las Lajas,22.9613889,-82.1511078,131
Cuba,Jaguey Grande,22.5269444,-81.1286087,9
Cuba,Nuevitas,21.5452778,-77.2644424,17
Cuba,Banes,20.9625,-75.7186127,48
Cuba,Corralillo,22.9819444,-80.585556,36
Cuba,Baracoa,20.3466667,-74.4958344,1
Cuba,Jovellanos,22.8044444,-81.1944427,32
Cuba,Bauta,22.9827778,-82.5463867,66
Cuba,Santo Domingo,22.5866667,-80.2436142,39
Cuba,Cabaiguan,22.0788889,-79.4991684,133
Cuba,Ranchuelo,22.3772222,-80.1488876,100
Cuba,San Antonio de los Banos,22.8911111,-82.4991684,55
Cuba,Yaguajay,22.3272222,-79.2377777,22
Cuba,Manicaragua,22.1494444,-79.9736099,152
Cuba,Jiguani,20.3666667,-76.4272232,137
Cuba,Cifuentes,22.645,-80.0461121,75
Cuba,Guaimaro,21.05,-77.3499985,74
Cuba,Caibarien,22.5205556,-79.4669418,3
Cuba,Cumanayagua,22.1494444,-80.2022247,66
Cuba,Condado,21.8766667,-79.8402786,25
Cuba,Camajuani,22.4833333,-79.75,97
Cuba,Santiago de las Vegas,22.97,-82.3869476,97
Cuba,Santa Cruz del Sur,20.7147222,-77.9955521,2
Cuba,Remedios,22.4947222,-79.5458298,26
Cuba,Madruga,22.9113889,-81.8561096,135
Cuba,Union de Reyes,22.7952778,-81.5374985,53
Cuba,Vertientes,21.2594444,-78.1463852,67
Cuba,Mariel,22.9875,-82.7536087,68
Cuba,Yara,20.2752778,-76.953331,23
Cuba,Gibara,21.1097222,-76.1316681,1
Cuba,Vinales,22.6163889,-83.7077789,174
Cuba,Pedro Betancourt,22.7272222,-81.2900009,15
Cuba,Cueto,20.6438889,-75.9355545,68
Cuba,Encrucijada,22.6169444,-79.871109,46
Cuba,Rio Guayabal de Yateras,20.3666667,-75.0166702,456
Cuba,Los Palacios,22.5872222,-83.2486115,34
Cuba,Guanajay,22.9263889,-82.6875,116
Cuba,Campechuela,20.2341667,-77.2788925,14
Cuba,Cruces,22.3411111,-80.2666702,93
Cuba,Chambas,22.1927778,-78.9136124,34
Cuba,Perico,22.7691667,-81.0188904,33
Cuba,Rio Cauto,20.5602778,-76.9161148,9
Cuba,Aguada de Pasajeros,22.385,-80.8508301,22
Cuba,Calimete,22.5333333,-80.9061127,25
Cuba,Palmira,22.2416667,-80.390274,65
Cuba,Minas,21.4833333,-77.6166687,61
Cuba,Esmeralda,21.8525,-78.1169434,32
Cuba,Nueva Gerona,21.8833333,-82.8000031,18
Cuba,Jaruco,23.0430556,-82.0108337,123
Cuba,Colombia,20.9880556,-77.4297256,59
Cuba,Varadero,23.1536111,-81.2513885,3
Cuba,Fomento,22.1038889,-79.7216644,122
Cuba,Bahia Honda,22.9036111,-83.1591644,15
Cuba,Jatibonico,21.9419444,-79.1699982,94
Cuba,Rodas,22.3408333,-80.5572205,25
Cuba,Niquero,20.0430556,-77.5827789,8
Cuba,Guisa,20.255,-76.5386124,247
Cuba,Santa Cruz del Norte,23.1538889,-81.9236145,6
Cuba,Sagua de Tanamo,20.5819444,-75.2413864,28
Cuba,Bejucal,22.9286111,-82.3886108,144
Cuba,Primero de Enero,21.9469444,-78.4283371,23
Cuba,Jobabo,20.9691667,-76.2994461,117
Cuba,Sibanicu,21.235,-77.5263901,85
Cuba,Media Luna,20.1419444,-77.4349976,9
Cuba,Abreus,22.2775,-80.5674973,12
Cuba,Venezuela,21.7352778,-78.7963867,22
Cuba,Guane,22.2025,-84.0875015,10
Cuba,Alquizar,22.8058333,-82.5841675,19
Cuba,Baragua,21.6966667,-78.6327744,3
Cyprus,Nicosia,35.1666667,33.3666649,128
Cyprus,Limassol,34.675,33.0333328,1
Cyprus,Larnaca,34.9166667,33.6291656,24
Cyprus,Famagusta,35.125,33.9500008,1
Cyprus,Paphos,34.7666667,32.4166679,32
Cyprus,Kyrenia,35.3416667,33.3166656,-9999
Cyprus,Protaras,35.0125,34.0583344,1
Cyprus,Morphou,35.1980556,32.9913902,52
Cyprus,Aradhippou,34.95,33.5916672,66
Cyprus,Paralimni,35.0375,33.9833336,65
Cyprus,Lefka,35.1105556,32.8505554,147
Cyprus,Yeri,35.1,33.4166679,150
Cyprus,Ypsonas,34.6833333,32.9583321,62
Cyprus,Dhali,35.025,33.4208336,250
Cyprus,Xeri,35.075,33.3208351,278
Cyprus,Livadhia,34.9541667,33.6291656,19
Cyprus,Dhromolaxia,34.8755102,33.5868378,38
Cyprus,Lapithos,35.3375,33.1791649,95
Cyprus,Rizokarpaso,35.6,34.375,129
Cyprus,Dherinia,35.0666667,33.9583321,71
Cyprus,Emba,34.8083333,32.4249992,176
Cyprus,Trikomo,35.2875,33.8916664,48
Cyprus,Sotira,34.7291667,32.8624992,394
Cyprus,Athienou,35.0666667,33.5416679,138
Cyprus,Avgorou,35.0375,33.8333321,44
Cyprus,Liopetri,35.0083333,33.8916664,53
Cyprus,Kolossi,34.6708333,32.9291649,74
Cyprus,Pano Polemidhia,34.7,33,76
Cyprus,Khlorakas,34.8041667,32.4083328,81
Cyprus,Xylotymbou,35.0166667,33.75,67
Cyprus,Phrenaros,35.0416667,33.9249992,77
Cyprus,Voroklini,34.9833333,33.6583328,30
Cyprus,Kiti,34.85,33.5750008,32
Cyprus,Kokkini Trimithia,35.1541667,33.2000008,219
Cyprus,Lefkoniko,35.2583333,33.7333336,67
Cyprus,Moutayiaka,34.7208333,33.0999985,46
Cyprus,Ayia Napa,34.9821331,34.0018272,-9999
Cyprus,Akaki,35.1333333,33.1291656,197
Cyprus,Lythrodhondas,34.95,33.2958336,461
Cyprus,Astromeritis,35.1416667,33.0374985,163
Cyprus,Peyia,34.8833333,32.3833351,128
Cyprus,Lympia,35,33.4625015,252
Cyprus,Ayios Tykhonas,34.725,33.1416664,46
Cyprus,Peristerona,35.1333333,33.0791664,240
Cyprus,Athna,35.0583333,33.7833328,66
Cyprus,Pano Dheftera,35.0791667,33.2625008,303
Cyprus,Polis,35.0366667,32.4263878,7
Cyprus,Kornos,34.9208333,33.3916664,316
Cyprus,Perivolia,34.8291667,33.5833321,18
Cyprus,Akhyritou,35.1,33.8624992,32
Cyprus,Kato Dheftera,35.0875,33.2791672,263
Cyprus,Ergates,35.0541667,33.2458344,333
Cyprus,Tala,34.8375,32.4333344,240
Cyprus,Klirou,35.0208333,33.1791649,474
Cyprus,Leonarisso,35.4708333,34.1416664,156
Cyprus,Kyperounda,34.9375,32.9749985,1206
Cyprus,Erimi,34.6791667,32.9166679,99
Cyprus,Kissonerga,34.825,32.4000015,112
Cyprus,Pyla,35.0291667,33.6916656,124
Cyprus,Psomolophou,35.0625,33.2625008,340
Cyprus,Pyrgos,34.7416667,33.1833344,77
Cyprus,Parekklisha,34.7458333,33.1583328,130
Cyprus,Kophinou,34.825,33.3875008,169
Cyprus,Kakopetria,34.9916667,32.9041672,617
Cyprus,Mesoyi,34.8166667,32.4583321,295
Cyprus,Meneou,34.85,33.5708351,33
Cyprus,Pelendria,34.9,32.9666672,1067
Cyprus,Alambra,34.9916667,33.4000015,246
Cyprus,Kato Pyrgos,35.1802778,32.6824989,80
Cyprus,Mosphiloti,34.95,33.4291649,251
Cyprus,Aradhiou,35.0458333,33.1958351,403
